INFO  2020-09-15 20:36:26,128 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/Account/Login?ReturnUrl=%2F  
INFO  2020-09-15 20:36:26,137 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 241.256ms 302 
INFO  2020-09-15 20:36:26,144 [4    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:26,152 [4    ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'LastProject.Web.Controllers.AccountController.Login (LastProject.Web.Mvc)'
INFO  2020-09-15 20:36:31,559 [4    ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.ActionResult Login(System.String, System.String, System.String) on controller LastProject.Web.Controllers.AccountController (LastProject.Web.Mvc).
INFO  2020-09-15 20:36:36,162 [4    ] c.Infrastructure.ControllerActionInvoker - Executing action method LastProject.Web.Controllers.AccountController.Login (LastProject.Web.Mvc) - Validation state: Valid
INFO  2020-09-15 20:36:36,173 [4    ] c.Infrastructure.ControllerActionInvoker - Executed action method LastProject.Web.Controllers.AccountController.Login (LastProject.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 2.6375ms.
INFO  2020-09-15 20:36:36,491 [16   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Login.
INFO  2020-09-15 20:36:37,346 [16   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Login executed in 908.3493ms.
INFO  2020-09-15 20:36:37,353 [16   ] c.Infrastructure.ControllerActionInvoker - Executed action LastProject.Web.Controllers.AccountController.Login (LastProject.Web.Mvc) in 5791.0239ms
INFO  2020-09-15 20:36:37,358 [16   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'LastProject.Web.Controllers.AccountController.Login (LastProject.Web.Mvc)'
INFO  2020-09-15 20:36:37,367 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 11239.4225ms 200 text/html; charset=utf-8
INFO  2020-09-15 20:36:37,397 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/font-awesome/css/all.min.css  
INFO  2020-09-15 20:36:37,411 [16   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,415 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/icheck-bootstrap/icheck-bootstrap.css  
INFO  2020-09-15 20:36:37,421 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/admin-lte/dist/css/adminlte.min.css  
INFO  2020-09-15 20:36:37,423 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/toastr/toastr.css  
